192,3,0
193,3,0
194,3,0
195,3,0
196,3,0
197,3,0
198,3,0
199,3,0
200,3,0
201,3,0
202,3,0
203,3,0
204,3,0
205,3,0
206,3,0
207,3,0
208,3,0
209,3,0
210,3,0
211,3,0
212,3,0
213,3,0
214,3,0
215,3,0
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0
225,3,0
226,3,0
227,3,0
228,3,0
229,3,0
230,3,0
231,3,0
232,3,0
233,3,0
234,3,0
235,3,0
236,3,0
237,3,0
238,3,0
239,3,0
240,3,0
241,3,0
242,3,0
243,3,1
244,3,1
245,3,0
246,3,1
247,3,1
248,3,0
249,3,0
250,3,1
251,3,1
192,4,0
193,4,0
194,4,0
195,4,0
196,4,0
197,4,0
198,4,0
199,4,0
200,4,0
201,4,0
202,4,0
203,4,0
204,4,0
205,4,0
206,4,0
207,4,0
208,4,0
209,4,0
210,4,0
211,4,0
212,4,0
213,4,0
214,4,0
215,4,0
216,4,0
217,4,0
218,4,0
219,4,0
220,4,0
221,4,0
222,4,0
223,4,0
224,4,0
225,4,0
226,4,0
227,4,0
228,4,0
229,4,0
230,4,0
231,4,0
232,4,0
233,4,0
234,4,0
235,4,0
236,4,0
237,4,0
238,4,0
239,4,0
240,4,0
241,4,0
242,4,1
243,4,1
244,4,0
245,4,1
246,4,1
247,4,0
248,4,0
249,4,0
250,4,1
192,5,0
193,5,0
194,5,0
195,5,0
196,5,0
197,5,0
198,5,0
199,5,0
200,5,0
201,5,0
202,5,0
203,5,0
204,5,0
205,5,0
206,5,0
207,5,0
208,5,0
209,5,0
210,5,0
211,5,0
212,5,0
213,5,0
214,5,0
215,5,0
216,5,0
217,5,0
218,5,0
219,5,0
220,5,0
221,5,0
222,5,0
223,5,0
224,5,0
225,5,0
226,5,0
227,5,0
228,5,0
229,5,0
230,5,0
231,5,0
232,5,0
233,5,0
234,5,0
235,5,0
236,5,0
237,5,0
238,5,0
239,5,0
240,5,0
241,5,1
242,5,1
243,5,0
244,5,1
245,5,1
246,5,0
247,5,0
248,5,0
249,5,0
192,6,0
193,6,0
194,6,0
195,6,0
196,6,0
197,6,0
198,6,0
199,6,0
200,6,0
201,6,0
202,6,0
203,6,0
204,6,0
205,6,0
206,6,0
207,6,0
208,6,0
209,6,0
210,6,0
211,6,0
212,6,0
213,6,0
214,6,0
215,6,0
216,6,0
217,6,0
218,6,0
219,6,0
220,6,0
221,6,0
222,6,0
223,6,0
224,6,0
225,6,0
226,6,0
227,6,0
228,6,0
229,6,0
230,6,0
231,6,0
232,6,0
233,6,0
234,6,0
235,6,0
236,6,0
237,6,0
238,6,0
239,6,0
240,6,1
241,6,1
242,6,0
243,6,1
244,6,1
245,6,0
246,6,0
247,6,0
248,6,0
192,7,0
193,7,0
194,7,0
195,7,0
196,7,0
197,7,0
198,7,0
199,7,0
200,7,0
201,7,0
202,7,0
203,7,0
204,7,0
205,7,0
206,7,0
207,7,0
208,7,0
209,7,0
210,7,0
211,7,0
212,7,0
213,7,0
214,7,0
215,7,0
216,7,0
217,7,0
218,7,0
219,7,0
220,7,0
221,7,0
222,7,0
223,7,0
224,7,0
225,7,0
226,7,0
227,7,0
228,7,0
229,7,0
230,7,0
231,7,0
232,7,0
233,7,0
234,7,0
235,7,0
236,7,0
237,7,0
238,7,0
239,7,1
240,7,1
241,7,0
242,7,1
243,7,1
244,7,0
245,7,0
246,7,0
247,7,0
192,8,0
193,8,0
194,8,0
195,8,0
196,8,0
197,8,0
198,8,0
199,8,0
200,8,0
201,8,0
202,8,0
203,8,0
204,8,0
205,8,0
206,8,0
207,8,0
208,8,0
209,8,0
210,8,0
211,8,0
212,8,0
213,8,0
214,8,0
215,8,0
216,8,0
217,8,0
218,8,0
219,8,0
220,8,0
221,8,0
222,8,0
223,8,0
224,8,0
225,8,0
226,8,0
227,8,0
228,8,0
229,8,0
230,8,0
231,8,0
232,8,0
233,8,0
234,8,0
235,8,0
236,8,0
237,8,0
238,8,1
239,8,1
240,8,0
241,8,1
242,8,1
243,8,0
244,8,0
245,8,0
246,8,0
192,9,0
193,9,0
194,9,0
195,9,0
196,9,0
197,9,0
198,9,0
199,9,0
200,9,0
201,9,0
202,9,0
203,9,0
204,9,0
205,9,0
206,9,0
207,9,0
208,9,0
209,9,0
210,9,0
211,9,0
212,9,0
213,9,0
214,9,0
215,9,0
216,9,0
217,9,0
218,9,0
219,9,0
220,9,0
221,9,0
222,9,0
223,9,0
224,9,0
225,9,0
226,9,0
227,9,0
228,9,0
229,9,0
230,9,0
231,9,0
232,9,0
233,9,0
234,9,0
235,9,0
236,9,0
237,9,1
238,9,1
239,9,0
240,9,1
241,9,1
242,9,0
243,9,0
244,9,0
245,9,0
192,10,0
193,10,0
194,10,0
195,10,0
196,10,0
197,10,0
198,10,0
199,10,0
200,10,0
201,10,0
202,10,0
203,10,0
204,10,0
205,10,0
206,10,0
207,10,0
208,10,0
209,10,0
210,10,0
211,10,0
212,10,0
213,10,0
214,10,0
215,10,0
216,10,0
217,10,0
218,10,0
219,10,0
220,10,0
221,10,0
222,10,0
223,10,0
224,10,0
225,10,0
226,10,0
227,10,0
228,10,0
229,10,0
230,10,0
231,10,0
232,10,0
233,10,0
234,10,0
235,10,0
236,10,1
237,10,1
238,10,0
239,10,1
240,10,1
241,10,0
242,10,0
243,10,0
244,10,0
192,11,0
193,11,0
194,11,0
195,11,0
196,11,0
197,11,0
198,11,0
199,11,0
200,11,0
201,11,0
202,11,0
203,11,0
204,11,0
205,11,0
206,11,0
207,11,0
208,11,0
209,11,0
210,11,0
211,11,0
212,11,0
213,11,0
214,11,0
215,11,0
216,11,0
217,11,0
218,11,0
219,11,0
220,11,0
221,11,0
222,11,0
223,11,0
224,11,0
225,11,0
226,11,0
227,11,0
228,11,0
229,11,0
230,11,0
231,9,0
232,9,0
233,9,0
234,9,0
235,9,0
231,11,0
232,11,0
233,11,0
234,11,0
235,11,1
236,11,1
237,11,0
238,11,1
239,11,1
240,11,0
241,11,0
242,11,0
243,11,0
192,12,0
193,12,0
194,12,0
195,12,0
196,12,0
197,12,0
198,12,0
199,12,0
200,12,0
201,12,0
202,12,0
203,12,0
204,12,0
205,12,0
206,12,0
207,12,0
208,12,0
209,12,0
210,12,0
211,12,0
212,12,0
213,12,0
214,12,0
215,12,0
216,12,0
217,12,0
218,12,0
219,12,0
220,12,0
221,12,0
222,12,0
223,12,0
224,12,0
225,12,0
226,12,0
227,12,0
228,12,0
229,12,0
230,12,0
231,12,0
232,12,0
233,12,0
234,12,1
235,12,1
236,12,0
237,12,1
238,12,1
239,12,0
240,12,0
241,12,0
242,12,0
192,13,0
193,13,0
194,13,0
195,13,0
196,13,0
197,13,0
198,13,0
199,13,0
200,13,0
201,13,0
202,13,0
203,13,0
204,13,0
205,13,0
206,13,0
207,13,0
208,13,0
209,13,0
210,13,0
211,13,0
212,13,0
213,13,0
214,13,0
215,13,0
216,13,0
217,13,0
218,13,0
219,13,0
220,13,0
221,13,0
222,13,0
223,13,0
224,13,0
225,13,0
226,13,0
227,13,0
228,13,0
229,13,0
230,13,0
231,13,0
232,13,0
233,13,1
234,13,1
235,13,0
236,13,1
237,13,1
238,13,0
239,13,0
240,13,0
241,13,0
192,14,0
193,14,0
194,14,0
195,14,0
196,14,0
197,14,0
198,14,0
199,14,0
200,14,0
201,14,0
202,14,0
203,14,0
204,14,0
205,14,0
206,14,0
207,14,0
208,14,0
209,14,0
210,14,0
211,14,0
212,14,0
213,14,0
214,14,0
215,14,0
216,14,0
217,14,0
218,14,0
219,14,0
220,14,0
221,14,0
222,14,0
223,14,0
224,14,0
225,14,0
226,14,0
227,14,0
228,14,0
229,14,0
230,14,0
231,14,0
232,14,1
233,14,1
234,14,0
235,14,1
236,14,1
237,14,0
238,14,0
239,14,0
240,14,0
192,15,0
193,15,0
194,15,0
195,15,0
196,15,0
197,15,0
198,15,0
199,15,0
200,15,0
201,15,0
202,15,0
203,15,0
204,15,0
205,15,0
206,15,0
207,15,0
208,15,0
209,15,0
210,15,0
211,15,0
212,15,0
213,15,0
214,15,0
215,15,0
216,15,0
217,15,0
218,15,0
219,15,0
220,15,0
221,15,0
222,15,0
223,15,0
224,15,0
225,15,0
226,15,0
227,15,0
228,15,0
229,15,0
230,15,0
231,15,1
232,15,1
233,15,0
234,15,1
235,15,1
236,15,0
237,15,0
238,15,0
239,15,0
192,16,0
193,16,0
194,16,0
195,16,0
196,16,0
197,16,0
198,16,0
199,16,0
200,16,0
201,16,0
202,16,0
203,16,0
204,16,0
205,16,0
206,16,0
207,16,0
208,16,0
209,16,0
210,16,0
211,16,0
212,16,0
213,16,0
214,16,0
215,16,0
216,16,0
217,16,0
218,16,0
219,16,0
220,16,0
221,16,0
222,16,0
223,16,0
224,16,0
225,16,0
226,16,0
227,16,0
228,16,0
229,16,0
230,16,1
231,16,1
232,16,0
233,16,1
234,16,1
235,16,1
236,16,0
237,16,0
238,16,0
192,17,0
193,17,0
194,17,0
195,17,0
196,17,0
197,17,0
198,17,0
199,17,0
200,17,0
201,17,0
202,17,0
203,17,0
204,17,0
205,17,0
206,17,0
207,17,0
208,17,0
209,17,0
210,17,0
211,17,0
212,17,0
213,17,0
214,17,0
215,17,0
216,17,0
217,17,0
218,17,0
219,17,0
220,17,0
221,17,0
222,17,0
223,17,0
224,17,0
225,17,0
226,17,0
227,17,0
228,17,0
229,17,1
230,17,1
231,17,0
232,17,1
233,17,1
234,17,0
235,17,1
236,17,0
237,17,0
192,18,0
193,18,0
194,18,0
195,18,0
196,18,0
197,18,0
198,18,0
199,18,0
200,18,0
201,18,0
202,18,0
203,18,0
204,18,0
205,18,0
206,18,0
207,18,0
208,18,0
209,18,0
210,18,0
211,18,0
212,18,0
213,18,0
214,18,0
215,18,0
216,18,0
217,18,0
218,18,0
219,18,0
220,18,0
221,18,0
222,18,0
223,18,0
224,18,0
225,18,0
226,18,0
227,18,0
228,18,1
229,18,1
230,18,0
231,18,1
232,18,1
233,18,0
234,18,0
235,18,1
236,18,0
192,19,0
193,19,0
194,19,0
195,19,0
196,19,0
197,19,0
198,19,0
199,19,0
200,19,0
201,19,0
202,19,0
203,19,0
204,19,0
205,19,0
206,19,0
207,19,0
208,19,0
209,19,0
210,19,0
211,19,0
212,19,0
213,19,0
214,19,0
215,19,0
216,19,0
217,19,0
218,19,0
219,19,0
220,19,0
221,19,0
222,19,0
223,19,0
224,19,0
225,19,0
226,19,0
227,19,1
228,19,1
229,19,0
230,19,1
231,19,1
232,19,0
233,19,0
234,19,0
235,19,1
192,20,0
193,20,0
194,20,0
195,20,0
196,20,0
197,20,0
198,20,0
199,20,0
200,20,0
201,20,0
202,20,0
203,20,0
204,20,0
205,20,0
206,20,0
207,20,0
208,20,0
209,20,0
210,20,0
211,20,0
212,20,0
213,20,0
214,20,0
215,20,0
216,20,0
217,20,0
218,20,0
219,20,0
220,20,0
221,20,0
222,20,0
223,20,0
224,20,0
225,20,0
226,20,1
227,20,1
228,20,0
229,20,1
230,20,1
231,20,0
232,20,0
233,20,0
234,20,0
192,21,0
193,21,0
194,21,0
195,21,0
196,21,0
197,21,0
198,21,0
199,21,0
200,21,0
201,21,0
202,21,0
203,21,0
204,21,0
205,21,0
206,21,0
207,21,0
208,21,0
209,21,0
210,21,0
211,21,0
212,21,0
213,21,0
214,21,0
215,21,0
216,21,0
217,21,0
218,21,0
219,21,0
220,21,0
221,21,0
222,21,0
223,21,0
224,21,0
225,21,1
226,21,1
227,21,0
